application,label,file_path,file_name,size_bytes,line_count
application_1445062781478_0020,Machine down,data\extracted\Hadoop_log\application_1445062781478_0020\container_1445062781478_0020_01_000012.log,container_1445062781478_0020_01_000012.log,3496,27
application_1445062781478_0020,Machine down,data\extracted\Hadoop_log\application_1445062781478_0020\container_1445062781478_0020_01_000013.log,container_1445062781478_0020_01_000013.log,15996,86
application_1445062781478_0020,Machine down,data\extracted\Hadoop_log\application_1445062781478_0020\container_1445062781478_0020_01_000014.log,container_1445062781478_0020_01_000014.log,3496,27
application_1445062781478_0020,Machine down,data\extracted\Hadoop_log\application_1445062781478_0020\container_1445062781478_0020_01_000015.log,container_1445062781478_0020_01_000015.log,2777,21
application_1445062781478_0020,Machine down,data\extracted\Hadoop_log\application_1445062781478_0020\container_1445062781478_0020_01_000016.log,container_1445062781478_0020_01_000016.log,4204,33
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000001.log,container_1445076437777_0001_01_000001.log,246477,1270
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000002.log,container_1445076437777_0001_01_000002.log,6373,51
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000003.log,container_1445076437777_0001_01_000003.log,17760,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000004.log,container_1445076437777_0001_01_000004.log,17759,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000005.log,container_1445076437777_0001_01_000005.log,17751,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000006.log,container_1445076437777_0001_01_000006.log,17760,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000007.log,container_1445076437777_0001_01_000007.log,17750,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000008.log,container_1445076437777_0001_01_000008.log,5656,45
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000009.log,container_1445076437777_0001_01_000009.log,17750,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000010.log,container_1445076437777_0001_01_000010.log,5657,45
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000011.log,container_1445076437777_0001_01_000011.log,5181,41
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000012.log,container_1445076437777_0001_01_000012.log,16039,117
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000013.log,container_1445076437777_0001_01_000013.log,14312,87
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000014.log,container_1445076437777_0001_01_000014.log,17756,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000015.log,container_1445076437777_0001_01_000015.log,17757,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_01_000016.log,container_1445076437777_0001_01_000016.log,17750,125
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_02_000001.log,container_1445076437777_0001_02_000001.log,106075,538
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_02_000012.log,container_1445076437777_0001_02_000012.log,3497,27
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_02_000013.log,container_1445076437777_0001_02_000013.log,2777,21
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_02_000014.log,container_1445076437777_0001_02_000014.log,1163,8
application_1445076437777_0001,Machine down,data\extracted\Hadoop_log\application_1445076437777_0001\container_1445076437777_0001_02_000016.log,container_1445076437777_0001_02_000016.log,4446,35
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000001.log,container_1445076437777_0002_01_000001.log,200045,1073
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000002.log,container_1445076437777_0002_01_000002.log,8789,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000003.log,container_1445076437777_0002_01_000003.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000004.log,container_1445076437777_0002_01_000004.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000005.log,container_1445076437777_0002_01_000005.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000006.log,container_1445076437777_0002_01_000006.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000007.log,container_1445076437777_0002_01_000007.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000008.log,container_1445076437777_0002_01_000008.log,8796,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000009.log,container_1445076437777_0002_01_000009.log,8797,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000010.log,container_1445076437777_0002_01_000010.log,8798,71
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000011.log,container_1445076437777_0002_01_000011.log,5180,41
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000012.log,container_1445076437777_0002_01_000012.log,6380,51
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000013.log,container_1445076437777_0002_01_000013.log,16448,89
application_1445076437777_0002,Normal,data\extracted\Hadoop_log\application_1445076437777_0002\container_1445076437777_0002_01_000014.log,container_1445076437777_0002_01_000014.log,814,6
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000001.log,container_1445076437777_0003_01_000001.log,382432,2013
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000002.log,container_1445076437777_0003_01_000002.log,8790,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000003.log,container_1445076437777_0003_01_000003.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000004.log,container_1445076437777_0003_01_000004.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000005.log,container_1445076437777_0003_01_000005.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000006.log,container_1445076437777_0003_01_000006.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000007.log,container_1445076437777_0003_01_000007.log,6380,51
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000008.log,container_1445076437777_0003_01_000008.log,5656,45
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000009.log,container_1445076437777_0003_01_000009.log,5656,45
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000010.log,container_1445076437777_0003_01_000010.log,8425,68
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000011.log,container_1445076437777_0003_01_000011.log,5181,41
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000014.log,container_1445076437777_0003_01_000014.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000015.log,container_1445076437777_0003_01_000015.log,18540,103
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000016.log,container_1445076437777_0003_01_000016.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000017.log,container_1445076437777_0003_01_000017.log,8797,71
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000018.log,container_1445076437777_0003_01_000018.log,4934,39
application_1445076437777_0003,Machine down,data\extracted\Hadoop_log\application_1445076437777_0003\container_1445076437777_0003_01_000019.log,container_1445076437777_0003_01_000019.log,7814,63
application_1445076437777_0004,Machine down,data\extracted\Hadoop_log\application_1445076437777_0004\container_1445076437777_0004_01_000001.log,container_1445076437777_0004_01_000001.log,280367,1492
application_1445076437777_0004,Machine down,data\extracted\Hadoop_log\application_1445076437777_0004\container_1445076437777_0004_01_000002.log,container_1445076437777_0004_01_000002.log,8417,68
application_1445076437777_0004,Machine down,data\extracted\Hadoop_log\application_1445076437777_0004\container_1445076437777_0004_01_000003.log,container_1445076437777_0004_01_000003.log,5656,45
application_1445076437777_0004,Machine down,data\extracted\Hadoop_log\application_1445076437777_0004\container_1445076437777_0004_01_000004.log,container_1445076437777_0004_01_000004.log,8423,68
application_1445076437777_0004,Machine down,data\extracted\Hadoop_log\application_1445076437777_0004\container_1445076437777_0004_01_000005.log,container_1445076437777_0004_01_000005.log,8423,68
